award_id,player_id,award_name,league,award_date
2130,p38996,Best libero,Brazilian Superliga,1999
2131,p17796,Best middle-blocker,African Club Championships,2020
2132,p30762,Best middle-blocker,Thailand League,2013
2133,p48004,Best digger,BRD Bundesliga,1988
2134,p4364,Best opposite,NORCECA Championships,2017
2135,p257,Best server,U Sports Championship,2009
2136,p74133,Best blocker,Japan V.League Division 1,1974
2137,p128,Best spiker,CEV Cup,2005
2138,p4546,Best setter,Central American and Caribbean Games,2014
2139,p2949,Best receiver,South American Championship U21,2010
2140,p1057,MVP,World Championships U19,2005
2141,p17796,Best middle-blocker,African Club Championships,2013
2142,p128,Best server,CEV Cup,2005
2143,p2949,MVP,South American Championship U19,2008
2144,p2733,Best middle-blocker,Japan V.League Division 1,2010
2145,p48004,Best digger,BRD Bundesliga,1987
2146,p74133,Best middle-blocker,Japan V.League Division 1,1974
2147,p40282,Best middle-blocker,Thailand League,2019
2148,p72095,Best middle-blocker,European Championships U17,2021
2149,p54812,Best scorer,European Championships U18,2022
2150,p2949,Best receiver,South American Championship U19,2008
2151,p54812,Best outside hitter,European Championships U17,2021
2152,p38996,Best receiver,Brazilian Superliga,1998
2153,p23990,Best libero,Ukrainian Superliga,2014
2154,p57295,Best spiker,Kenyan League,2017
2155,p48004,Best digger,BRD Bundesliga,1986
2156,p257,Best receiver,U Sports Championship,2009
2157,p126,Best scorer,Club World Championship,2017
2158,p79749,Best outside hitter,European Championships U18,2022
2159,p398,Best middle-blocker,Spanish Superliga,2012
2160,p4767,Best server,Chinese Volleyball League,2016
2161,p8083,Best setter,Pan American Cup U21,2019
2162,p30770,Best receiver,German Bundesliga,1995
2163,p126,Best opposite,Champions League,2017
2164,p257,Best outside hitter,Canada West Championship,2009
2165,p4546,Best setter,World Championships U21,2009
2166,p398,Best spiker,Spanish Superliga,2011
2167,p4767,Best scorer,Asian Championships U20,2010
2168,p30770,Best receiver,German Bundesliga,1994
2169,p126,Best spiker,Italian Serie A1,2017
2170,p257,Best server,Canada West Championship,2009
2171,p74133,Best server,Japan V.League Division 1,1973
2172,p398,Best middle-blocker,Spanish Superliga,2011
2173,p3009,Best opposite,Asian Club Championship,2020
2174,p4767,Best spiker,Asian Championships U18,2008
2175,p126,Best scorer,Italian Cup,2017
2176,p30770,MVP,German Bundesliga,1993
2177,p4034,Best blocker,Challenge Cup,2008
2178,p515,Best setter,French Ligue B,2007
2179,p79749,Best spiker,European Championships U18,2022
2180,p24486,Best scorer,Balkan Championships U21,2016
2181,p74133,Best middle-blocker,Japan V.League Division 1,1973
2182,p6509,Best middle-blocker,Asian Championships,2021
2183,p3553,Best outside hitter,World Championships U23,2015
2184,p3009,MVP,KOVO Cup,2017
2185,p34005,Best libero,WEVZA U19,2021
2186,p1824,Best setter,Greek A1 League,2016
2187,p4767,Best scorer,Asian Championships U20,2008
2188,p3553,Best spiker,World Championships U23,2015
2189,p126,Best scorer,Champions League,2016
2190,p262,Best outside hitter,French Ligue A,2015
2191,p4982,Best setter,Spanish Superliga,2019
2192,p3009,Best server,Italian Serie A2,2014
2193,p6509,Best middle-blocker,Asian Championships U20,2016
2194,p74133,Best middle-blocker,Japan V.League Division 1,1972
2195,p3487,Best opposite,Greek A1 League,2021
2196,p4982,Best setter,Pan American Cup U21,2015
2197,p4767,Best spiker,Asian Championships U20,2008
2198,p257,Best receiver,Canada West Championship,2009
2199,p126,Best blocker,Italian Serie A1,2016
2200,p6509,Best middle-blocker,World Championships U19,2015
2201,p3487,Best scorer,Club World Championship,2018
2202,p172,MVP,Belgian Liga A,2002
2203,p5884,Best server,Polish Second League,2018
2204,p257,Best outside hitter,U Sports Championship,2008
2205,p1827,Best spiker,CEV Cup,2008
2206,p40780,Best setter,Philippines PNVF Champions League,2021
2207,p6509,Best middle-blocker,Asian Championships U18,2014
2208,p5990,Best middle-blocker,Bulgarian League,2021
2209,p24289,MVP,Danish Cup,2022
2210,p79734,Best setter,European Championships U18,2022
2211,p3009,MVP,Swiss League,2012
2212,p2470,Best libero,European Golden League,2012
2213,p126,Best scorer,World League,2016
2214,p257,Best spiker,U Sports Championship,2008
2215,p10543,MVP,Italian Supercup,2022
2216,p34336,Best opposite,NEVZA U19,2022
2217,p79734,Best setter,Balkan Championships U18,2022
2218,p262,MVP,NORCECA Championships,2015
2219,p6758,MVP,Puerto Rican League,2014
2220,p2470,Best receiver,CEV Olympic Qualification,2012
2221,p34336,Best opposite,NEVZA U19,2021
2222,p35562,Best server,Argentinian Liga A1,2021
2223,p126,MVP,Hubert Wagner Memorial,2016
2224,p34336,MVP,NEVZA U19,2021
2225,p57849,Best digger,World Cup,1991
2226,p24289,Best opposite,Danish VolleyLigaen,2020
2227,p72589,Best setter,World Championships,1970
2228,p100318,Best opposite,South American Championship U19,2022
2229,p2470,Best receiver,Dutch Eredivisie,2009
2230,p39102,Best spiker,African Club Championships,2014
2231,p31648,Best middle-blocker,Baltic League,2021
2232,p74133,Best blocker,Japan V.League Division 1,1971
2233,p2470,Best outside hitter,Dutch Eredivisie,2009
2234,p508,Best scorer,European Championships U20,2006
2235,p8347,Best blocker,Japan V.League Division 1,2021
2236,p10543,Best server,World Championships,2022
2237,p4105,MVP,Polish SuperCup,2021
2238,p262,Best outside hitter,NORCECA Championships,2015
2239,p8347,Best middle-blocker,Japan V.League Division 1,2021
2240,p1083,Best blocker,Russian Superleague,2010
2241,p24289,Best scorer,Danish VolleyLigaen,2020
2242,p23150,Best receiver,Peruvian League,2021
2243,p30368,Best blocker,Peruvian League,2021
2244,p74133,Best server,Japan V.League Division 1,1971
2245,p35756,Best libero,Central American Games,2017
2246,p52045,Best blocker,All Japan Intercollegiate Championship,2022
2247,p13,Best libero,South America Olympic Qualification,2016
2248,p262,Best opposite,Pan American Cup U21,2011
2249,p35756,Best digger,Central American Games,2017
2250,p126,Best scorer,Champions League,2014
2251,p1083,Best blocker,Russian Superleague,2007
2252,p23150,Best libero,Peruvian League,2021
2253,p22948,Best server,African Championship,2019
2254,p74133,Best middle-blocker,Japan V.League Division 1,1971
2255,p1120,Best scorer,Swedish Cup,2020
2256,p13,Best libero,South American Championship,2015
2257,p2128,Best outside hitter,Korean V-League,2018
2258,p24227,Best setter,Finnish Cup,2017
2259,p13,Best digger,Pan American Cup,2015
2260,p4105,Best receiver,Polish Second League,2015
2261,p1120,Best server,Swedish Cup,2020
2262,p262,MVP,NORCECA Championship U21,2010
2263,p2128,Best outside hitter,Korean V-League,2017
2264,p52045,Best spiker,Kanto University Autumn League Division 1,2022
2265,p35756,Best receiver,Central American Games,2017
2266,p11539,Best outside hitter,German Bundesliga,2020
2267,p13,Best digger,Argentinian Liga A1,2012
2268,p23150,Best libero,Peruvian League,2018
2269,p2548,Best setter,Korean V-League,2008
2270,p257,Best server,U Sports Championship,2008
2271,p35756,Best digger,Central American Cup,2014
2272,p11539,Best outside hitter,French Ligue A,2018
2273,p1120,Best server,Türkiye Erkekler Voleybol Ligi,2015
2274,p23150,Best libero,Pan American Cup U23,2018
2275,p2548,Best setter,Korean V-League,2007
2276,p41412,Best blocker,Asian Championships U20,2002
2277,p34084,Best digger,Korean President's Cup U19,2008
2278,p2128,Best outside hitter,Korean V-League,2016
2279,p126,Best spiker,Hubert Wagner Memorial,2014
2280,p74133,Best server,Japan V.League Division 1,1970
2281,p4105,Best receiver,European Championships U20,2014
2282,p52045,Best spiker,All Japan Intercollegiate Championship,2021
2283,p126,Best opposite,Club World Championship,2013
2284,p74133,Best blocker,Japan V.League Division 1,1970
2285,p16764,MVP,All Japan Intercollegiate Championship,2019
2286,p1028,Best spiker,Champions League,2015
2287,p226,MVP,South American Championship,2011
2288,p1028,Best middle-blocker,Polish Cup,2015
2289,p30,Best middle-blocker,Argentinian Liga A1,2017
2290,p226,Best digger,South American Championship,2011
2291,p36093,Best server,Japan V.League Division 2,2019
2292,p1028,Best middle-blocker,World League,2015
2293,p30,MVP,Pan American Cup,2017
2294,p226,Best receiver,South American Championship,2011
2295,p82759,Best setter,All Japan High School Championship,2021
2296,p1028,Best blocker,European Championships,2013
2297,p226,Best libero,South American Championship,2011
2298,p4545,Best digger,Pan American Cup,2013
2299,p8320,Best server,Puerto Rican League,2018
2300,p30,Best middle-blocker,Argentinian Liga A1,2015
2301,p226,Best libero,South American Club Championship,2010
2302,p121,Best blocker,Volleyball Nations League,2022
2303,p30,Best middle-blocker,South American Club Championship,2014
2304,p226,Best digger,South American Club Championship,2010
2305,p121,Best blocker,Bulgarian League,2021
2306,p30,Best middle-blocker,South American Club Championship,2013
2307,p226,Best digger,Brazilian Superliga,2010
2308,p121,Best middle-blocker,Bulgarian League,2021
2309,p4224,Best scorer,French Ligue B,2014
2310,p226,Best receiver,Brazilian Superliga,2009
2311,p121,Best blocker,Volleyball Nations League,2018
2312,p6624,Best outside hitter,Spanish Cup 2,2022
2313,p121,Best middle-blocker,European Golden League,2016
2314,p226,Best libero,Grand Champions Cup,2009
2315,p6624,Best server,Spanish Cup 2,2022
2316,p121,Best middle-blocker,Bulgarian League,2011
2317,p226,Best receiver,Grand Champions Cup,2009
2318,p43768,Best opposite,Baltic League,2009
2319,p63532,Best server,Canada West Championship,2018
2320,p226,Best libero,South American Championship,2009
2321,p6001,Best scorer,Russian Superleague,2016
2322,p226,MVP,World League,2009
2323,p2736,Best receiver,Brazilian Superliga,2014
2324,p226,Best receiver,America's Cup,2008
2325,p2736,Best receiver,Brazilian Superliga,2013
2326,p226,Best libero,America's Cup,2008
2327,p5234,Best scorer,European Silver League,2019
2328,p226,Best receiver,World League,2008
2329,p2225,Best receiver,Club World Championship,1991
2330,p2225,Best receiver,Club World Championship,1989
2331,p226,Best libero,World Cup,2007
2332,p107549,Best opposite,Philippines Collegiate Conference,2022
2333,p226,Best receiver,World Cup,2007
2334,p59,Best middle-blocker,German Bundesliga,2021
2335,p226,Best libero,Champions League,2007
2336,p41512,Best libero,African Championship,2015
2337,p59,Best blocker,German Bundesliga,2015
2338,p226,Best libero,South American Championship,2007
2339,p16771,Best setter,Türkiye Erkekler Voleybol Ligi,2018
2340,p5506,MVP,Greek Cup,2015
2341,p226,Best receiver,Pan American Games,2007
2342,p5506,MVP,Greek League Cup,2015
2343,p226,Best libero,Pan American Games,2007
2344,p4545,Best digger,World Championships U21,2011
2345,p226,Best receiver,Brazilian Superliga,2006
2346,p1107,Best spiker,Italian Cup,2002
2347,p5031,Best outside hitter,Russian Cup,2021
2348,p226,Best receiver,Brazilian Superliga,2005
2349,p2548,Best setter,Korean V-League,2006
2350,p1107,Best scorer,Italian Cup,2001
2351,p10543,Best scorer,European Golden League,2022
2352,p5031,Best server,Russian Cup,2021
2353,p2548,Best setter,Korean V-League,2005
2354,p5506,Best middle-blocker,Greek A1 League,2013
2355,p226,Best libero,CEV Cup,2005
2356,p1107,Best spiker,World League,1996
2357,p5031,Best outside hitter,CEV Cup,2020
2358,p32236,Best middle-blocker,MEVZA,2020
2359,p226,Best digger,The Olympics,2004
2360,p23848,Best setter,Ukrainian Druga Liga,2019
2361,p5031,Best outside hitter,Cup of Siberia and Far East,2019
2362,p226,Best libero,The Olympics,2004
2363,p10543,Best server,European Golden League,2021
2364,p5031,Best server,Cup of Siberia and Far East,2019
2365,p2548,Best setter,Asian Championships,2001
2366,p226,Best receiver,The Olympics,2004
2367,p10543,Best server,Champions League,2019
2368,p5031,Best receiver,Cup of Siberia and Far East,2019
2369,p2548,Best setter,Asian Club Championship,2000
2370,p32236,Best blocker,Slovenian Cup,2019
2371,p10543,MVP,Ukrainian Superliga,2016
2372,p226,Best libero,World Cup,2003
2373,p5993,Best opposite,Volleyball Nations League,2022
2374,p126,Best scorer,Club World Championship,2013
2375,p5031,Best receiver,Cup of Siberia and Far East,2018
2376,p10543,MVP,European Championships U20,2016
2377,p226,Best libero,Pan American Games,2003
2378,p5993,Best opposite,Coupe Fred Fellay,2021
2379,p293,MVP,Greek SuperCup,2022
2380,p5031,Best spiker,Cup of Siberia and Far East,2018
2381,p10543,Best outside hitter,European Championships U20,2016
2382,p1120,Best outside hitter,Türkiye Erkekler Voleybol Ligi,2015
2383,p74133,Best middle-blocker,Japan V.League Division 1,1970
2384,p5993,Best scorer,Coupe Fred Fellay,2021
2385,p2128,MVP,KOVO Cup,2016
2386,p126,Best opposite,World League,2013
2387,p293,Best opposite,Turkish Cup,2021
2388,p74133,MVP,Japan V.League Division 1,1970
2389,p1120,Best server,Russian Superleague,2013
2390,p74133,Best middle-blocker,World Championships,1970
2391,p293,Best server,Türkiye Erkekler Voleybol Ligi,2020
2392,p26353,Best outside hitter,Asian Championships U23,2017
2393,p226,Best receiver,World League,2003
2394,p16764,Best libero,All Japan Intercollegiate Championship,2019
2395,p5031,MVP,Cup of Siberia and Far East,2018
2396,p226,Best digger,World League,2003
2397,p5993,Best server,Coupe Fred Fellay,2021
2398,p226,Best receiver,Brazilian Superliga,2002
2399,p5993,MVP,Challenge Cup,2020
2400,p1120,Best scorer,Champions League,2012
2401,p16764,Best libero,All Japan Intercollegiate Championship,2017
2402,p226,Best libero,Brazilian Superliga,2002
2403,p5993,Best opposite,Challenge Cup,2020
2404,p226,Best digger,World League,2002
2405,p40308,Best server,All Japan Intercollegiate Championship,2022
2406,p10543,Best receiver,European Championships U20,2016
2407,p226,Best digger,America's Cup,2001
2408,p16764,Best libero,Asian Championships U18,2014
2409,p5993,MVP,CEV Olympic Qualification,2021
2410,p226,Best digger,Brazilian Superliga,2001
2411,p41218,Best setter,Challenge Cup,2011
2412,p2548,Best setter,Korean V-League,2000
2413,p5031,Best outside hitter,Cup of Siberia and Far East,2018
2414,p10543,Best server,European Championships U20,2016
2415,p226,Best libero,Brazilian Superliga,2001
2416,p12027,Best server,Turkish Cup,2021
2417,p226,Best libero,Brazilian Superliga,2000
2418,p293,Best scorer,Italian Cup,2016
2419,p17568,Best blocker,Greek A1 League,2021
2420,p5993,Best opposite,CEV Olympic Qualification,2021
2421,p68846,Best receiver,World Cup,1991
2422,p257,Best receiver,U Sports Championship,2008
2423,p110859,Best digger,UAAP,2006
2424,p17,Best outside hitter,South American Championship U23,2014
2425,p287,Best opposite,French Ligue B,2016
2426,p12027,Best outside hitter,Turkish Cup,2021
2427,p68846,Best outside hitter,Korean V-League,1988
2428,p1120,MVP,Champions League,2012
2429,p17568,Best middle-blocker,Greek A1 League,2021
2430,p17,MVP,South American Championship U19,2010
2431,p2128,Best outside hitter,Korean V-League,2014
2432,p68846,Best outside hitter,Korean V-League,1989
2433,p293,Best server,Italian Serie A1,2015
2434,p5993,Best scorer,CEV Olympic Qualification,2021
2435,p17,Best receiver,South American Championship U19,2010
2436,p25011,Best outside hitter,NEVZA U19,2022
2437,p1120,MVP,Greek A1 League,2007
2438,p68846,Best outside hitter,Korean V-League,1991
2439,p2988,Best blocker,Portuguese Divisão 1,2020
2440,p58,Best outside hitter,French Ligue B,2017
2441,p2472,MVP,Turkish Supercup,2021
2442,p257,Best outside hitter,Canada West Championship,2008
2443,p58,MVP,Slovenian Cup,2014
2444,p2548,Best setter,Korean V-League,2001
2445,p293,Best scorer,World Cup,2011
2446,p32845,Best outside hitter,Serbian Super League,2020
2447,p2472,Best opposite,Türkiye Erkekler Voleybol Ligi,2021
2448,p12027,Best outside hitter,Türkiye Erkekler Voleybol Ligi,2019
